model,station,step,limit_mode,RMSE_sum,RMSE_direct,MAE_sum,MAE_direct,R2_sum,R2_direct
lightgbm,XS,1,no_limit,17.76674696150553,18.120488122068046,12.52226934504905,12.919912053869487,0.9735789075863914,0.9725163302909418
lightgbm,XS,1,with_limit,17.72662849395572,18.002475099081074,12.537579505964608,12.851771019615509,0.9736980939513661,0.9728731495114908
lightgbm,XS,2,no_limit,28.028626021676317,28.382090565052607,19.855358051509093,20.23362508530315,0.9342435204761581,0.9325745740029812
lightgbm,XS,2,with_limit,27.811484729356675,28.18678878140876,19.744237197050225,20.071884059256707,0.9352584213470547,0.9334993120381886
lightgbm,XS,3,no_limit,35.765101683617836,36.315535969648245,25.68482561967344,26.010962140300684,0.8929647199867784,0.8896447655834324
lightgbm,XS,3,with_limit,35.50237063742762,36.047639493029,25.48714736406763,25.791677611184827,0.8945315099189686,0.8912669216667154
lightgbm,XS,4,no_limit,42.14473121916111,42.92243041983783,30.474522842581393,30.922303995325773,0.851374065541119,0.8458382499279818
lightgbm,XS,4,with_limit,41.81853053061197,42.361459024535286,30.218514487427,30.5127855181353,0.8536658944652116,0.8498415278031433
lightgbm,XS,5,no_limit,47.6598796096466,48.642144109119656,34.715196370282406,35.35487541280632,0.8099298562182209,0.8020144741411431
lightgbm,XS,5,with_limit,47.47493232519415,48.15664969154678,34.531321680245114,34.93532263965709,0.8114021532764318,0.8059469150693059
lightgbm,XS,6,no_limit,52.9510364215634,53.41795944084938,38.798360689937454,38.87981658255041,0.7653843645111885,0.7612284331525645
lightgbm,XS,6,with_limit,52.69427329468029,52.96848646320942,38.60889053991205,38.62754573804036,0.7676541817908138,0.765229703621227
lightgbm,XS,7,no_limit,57.57416672075437,58.279978329643086,42.27684016760833,42.60664897574361,0.7226275366864984,0.7157851376928298
lightgbm,XS,7,with_limit,57.320245113523605,57.83136957601205,42.13349707475249,42.38562313085787,0.725068754812334,0.7201437719874754
lightgbm,XS,8,no_limit,61.864970238958286,62.775204934267414,45.53517080997965,45.99620866911151,0.6798218750324915,0.6703308421853799
lightgbm,XS,8,with_limit,61.61461931814174,62.1214723873638,45.376077779393086,45.65810167470431,0.6824079815609921,0.6771613506286625
lightgbm,XS,9,no_limit,65.87569039349324,66.90500122120235,48.539579951568165,49.08525634823205,0.6369617376714689,0.6255281241525168
lightgbm,XS,9,with_limit,65.6417612406067,66.28494306199379,48.398584275470796,48.727754808290406,0.6395355079033774,0.6324369763875861
lightgbm,XS,10,no_limit,69.80844179608222,70.53992088638627,51.3912419811889,51.82700178377779,0.5923213871334014,0.5837330060462189
lightgbm,XS,10,with_limit,69.57045016014997,70.09127109677401,51.24134101125707,51.570888039734186,0.5950963727871132,0.5890112707543866
lightgbm,XS,11,no_limit,73.61500676599508,74.02263624169085,54.282246625132316,54.412127873790396,0.5466488173846378,0.5416142202558443
lightgbm,XS,11,with_limit,73.13521466492763,73.7714058709725,53.81223732086493,54.409193984348725,0.5525390697088586,0.5447204323519416
lightgbm,XS,12,no_limit,77.07363256297072,77.30084053944566,56.91118689468951,56.83597298957594,0.5030488536445312,0.5001145766918638
lightgbm,XS,12,with_limit,76.77523010866692,77.10486525995685,56.565333118559586,57.027284310299976,0.5068894504926937,0.5026460110930012
lightgbm,XS,13,no_limit,80.45970558466665,80.55223700301771,59.50982337874306,59.59127890316829,0.4584642789139526,0.4572179934206534
lightgbm,XS,13,with_limit,80.3527952385339,80.45065486161877,59.51220191211001,59.69021544869885,0.45990244741423414,0.45858610422089807
lightgbm,XS,14,no_limit,83.8687714933919,83.80135698636613,62.2365283243898,62.16896268121917,0.41160253363810506,0.4125480722995414
lightgbm,XS,14,with_limit,83.13255023993763,83.54948554190152,61.62928441012631,62.1254234688329,0.42188739613870385,0.4160740297480411
lightgbm,XS,15,no_limit,86.94946848782807,86.89041441969897,64.66255364819585,64.64299514085118,0.36758218694626976,0.3684409423293872
lightgbm,XS,15,with_limit,86.18941139712534,86.43034176606129,64.06001408184248,64.44849201963225,0.3785902535716945,0.3751112708820479
lightgbm,XS,16,no_limit,89.48694252376923,89.75646535518685,66.62454696921316,66.74886015798197,0.3301314771657803,0.3260902898267226
lightgbm,XS,16,with_limit,89.09357137251122,89.16916261822954,66.41471113836016,66.49241182314451,0.33600781568228066,0.3348806122661193
lightgbm,XS,17,no_limit,92.05325284146275,92.44315521403843,68.58320512309302,68.87288728241536,0.291159521537832,0.28514205028568307
lightgbm,XS,17,with_limit,91.46343528421347,91.91473302220133,68.23644996633529,68.62831337776383,0.3002140010446004,0.2932912132697659
lightgbm,XS,18,no_limit,94.49821825681018,94.99564843175469,70.59842041024439,70.8951160051866,0.25289975511151286,0.24501371606267697
lightgbm,XS,18,with_limit,94.06751234449789,94.64819627082453,70.2234441865439,70.80197054182311,0.25969453261377473,0.25052642936680103
lightgbm,XS,19,no_limit,97.00231131035811,97.49443411991108,72.56549524220381,72.84349006267539,0.21278057201186595,0.20477269357120087
lightgbm,XS,19,with_limit,96.1750875438642,97.13601881487511,71.84006426113329,72.65659500972248,0.22614994242340436,0.21060887761069014
lightgbm,XS,20,no_limit,99.2554716125878,100.01897266731913,74.31862157004882,74.73024170825963,0.175784925771437,0.16305596679943102
lightgbm,XS,20,with_limit,98.41231202154607,99.41407158138426,73.63131158930513,74.34739987560714,0.18972860283425097,0.17314880059203364
lightgbm,XS,21,no_limit,101.5841536556781,102.15610369161959,76.25259974487747,76.49110253861791,0.1366566027341849,0.12690745659135017
lightgbm,XS,21,with_limit,100.60274123438249,101.36102290570379,75.35042848854445,75.84372392625494,0.15325767696806003,0.14044512459527347
lightgbm,XS,22,no_limit,103.46202398426887,104.39019896347887,77.64669684566624,78.21709844267048,0.10444228659568433,0.08830181688341032
lightgbm,XS,22,with_limit,102.46651741091759,103.64554202419012,76.70773652431235,77.55806623318152,0.12159339982299255,0.10126243856135753
lightgbm,XS,23,no_limit,105.47987936011367,106.50909176665047,79.22119155713558,79.85981652310574,0.06874676434237548,0.05048482795372655
lightgbm,XS,23,with_limit,104.30351226270048,105.87156700263407,78.01152227579392,79.24975911282493,0.08940258800175338,0.06181771522007007
